"reference_cluster","query_cluster","num_common_OMG","FDR","test","species","tissue"
"Anther wall endothecium",8,1,1,"Fail","gossypium_hirsutum","Flower"
"Anther wall middle layer",8,1,1,"Fail","gossypium_hirsutum","Flower"
"Anther wall tapetum",8,0,1,"Fail","gossypium_hirsutum","Flower"
"Connective",8,0,1,"Fail","gossypium_hirsutum","Flower"
"Developing male gametophytes",8,16,8.28979874461567e-15,"Reject","gossypium_hirsutum","Flower"
"Flower vascular system",8,0,1,"Fail","gossypium_hirsutum","Flower"
"Microspore nuclei",8,0,1,"Fail","gossypium_hirsutum","Flower"
"Outer pigment layer",8,3,1,"Fail","gossypium_hirsutum","Flower"
"Ovule fiber cell",8,2,1,"Fail","gossypium_hirsutum","Flower"
"Anther wall endothecium",9,3,1,"Fail","gossypium_hirsutum","Flower"
"Anther wall middle layer",9,4,1,"Fail","gossypium_hirsutum","Flower"
"Anther wall tapetum",9,2,1,"Fail","gossypium_hirsutum","Flower"
"Connective",9,2,1,"Fail","gossypium_hirsutum","Flower"
"Developing male gametophytes",9,0,1,"Fail","gossypium_hirsutum","Flower"
"Flower vascular system",9,5,1,"Fail","gossypium_hirsutum","Flower"
"Microspore nuclei",9,0,1,"Fail","gossypium_hirsutum","Flower"
"Outer pigment layer",9,7,1,"Fail","gossypium_hirsutum","Flower"
"Ovule fiber cell",9,2,1,"Fail","gossypium_hirsutum","Flower"
"Anther wall endothecium",10,10,0.905645469337864,"Fail","gossypium_hirsutum","Flower"
"Anther wall middle layer",10,8,1,"Fail","gossypium_hirsutum","Flower"
"Anther wall tapetum",10,3,1,"Fail","gossypium_hirsutum","Flower"
"Connective",10,4,1,"Fail","gossypium_hirsutum","Flower"
"Developing male gametophytes",10,2,1,"Fail","gossypium_hirsutum","Flower"
"Flower vascular system",10,8,1,"Fail","gossypium_hirsutum","Flower"
"Microspore nuclei",10,0,1,"Fail","gossypium_hirsutum","Flower"
"Outer pigment layer",10,8,1,"Fail","gossypium_hirsutum","Flower"
"Ovule fiber cell",10,4,1,"Fail","gossypium_hirsutum","Flower"
"Anther wall endothecium",11,7,1,"Fail","gossypium_hirsutum","Flower"
"Anther wall middle layer",11,8,1,"Fail","gossypium_hirsutum","Flower"
"Anther wall tapetum",11,7,0.675711275026344,"Fail","gossypium_hirsutum","Flower"
"Connective",11,7,0.675711275026344,"Fail","gossypium_hirsutum","Flower"
"Developing male gametophytes",11,2,1,"Fail","gossypium_hirsutum","Flower"
"Flower vascular system",11,12,0.718767739542166,"Fail","gossypium_hirsutum","Flower"
"Microspore nuclei",11,0,1,"Fail","gossypium_hirsutum","Flower"
"Outer pigment layer",11,6,1,"Fail","gossypium_hirsutum","Flower"
"Ovule fiber cell",11,2,1,"Fail","gossypium_hirsutum","Flower"
"Anther wall endothecium",12,4,1,"Fail","gossypium_hirsutum","Flower"
"Anther wall middle layer",12,10,0.675711275026344,"Fail","gossypium_hirsutum","Flower"
"Anther wall tapetum",12,3,1,"Fail","gossypium_hirsutum","Flower"
"Connective",12,3,1,"Fail","gossypium_hirsutum","Flower"
"Developing male gametophytes",12,2,1,"Fail","gossypium_hirsutum","Flower"
"Flower vascular system",12,3,1,"Fail","gossypium_hirsutum","Flower"
"Microspore nuclei",12,0,1,"Fail","gossypium_hirsutum","Flower"
"Outer pigment layer",12,12,1,"Fail","gossypium_hirsutum","Flower"
"Ovule fiber cell",12,4,1,"Fail","gossypium_hirsutum","Flower"
"Anther wall endothecium",13,2,1,"Fail","gossypium_hirsutum","Flower"
"Anther wall middle layer",13,11,0.338403045971949,"Fail","gossypium_hirsutum","Flower"
"Anther wall tapetum",13,1,1,"Fail","gossypium_hirsutum","Flower"
"Connective",13,2,1,"Fail","gossypium_hirsutum","Flower"
"Developing male gametophytes",13,0,1,"Fail","gossypium_hirsutum","Flower"
"Flower vascular system",13,6,1,"Fail","gossypium_hirsutum","Flower"
"Microspore nuclei",13,0,1,"Fail","gossypium_hirsutum","Flower"
"Outer pigment layer",13,12,1,"Fail","gossypium_hirsutum","Flower"
"Ovule fiber cell",13,4,1,"Fail","gossypium_hirsutum","Flower"
"Anther wall endothecium",14,5,1,"Fail","gossypium_hirsutum","Flower"
"Anther wall middle layer",14,3,1,"Fail","gossypium_hirsutum","Flower"
"Anther wall tapetum",14,0,1,"Fail","gossypium_hirsutum","Flower"
"Connective",14,1,1,"Fail","gossypium_hirsutum","Flower"
"Developing male gametophytes",14,0,1,"Fail","gossypium_hirsutum","Flower"
"Flower vascular system",14,4,1,"Fail","gossypium_hirsutum","Flower"
"Microspore nuclei",14,0,1,"Fail","gossypium_hirsutum","Flower"
"Outer pigment layer",14,7,1,"Fail","gossypium_hirsutum","Flower"
"Ovule fiber cell",14,1,1,"Fail","gossypium_hirsutum","Flower"
