"reference_cluster","query_cluster","num_common_OMG","FDR","test","species","tissue"
"RC_Col_QC",7,7,1,"Fail","solanum_lycopersicum","Root"
"Trichoblast",7,18,0.847417306799715,"Fail","solanum_lycopersicum","Root"
"Xylem",7,19,1,"Fail","solanum_lycopersicum","Root"
"Atrichoblast",8,1,1,"Fail","solanum_lycopersicum","Root"
"Cortex",8,11,1,"Fail","solanum_lycopersicum","Root"
"Endodermis",8,3,1,"Fail","solanum_lycopersicum","Root"
"Exodermis",8,8,1,"Fail","solanum_lycopersicum","Root"
"MZ",8,65,1.09893223097861e-31,"Reject","solanum_lycopersicum","Root"
"Pericycle",8,24,0.0570385579598152,"Fail","solanum_lycopersicum","Root"
"Phloem_Procamb",8,9,1,"Fail","solanum_lycopersicum","Root"
"RC_Col_QC",8,33,1.98688241636503e-05,"Reject","solanum_lycopersicum","Root"
"Trichoblast",8,4,1,"Fail","solanum_lycopersicum","Root"
"Xylem",8,6,1,"Fail","solanum_lycopersicum","Root"
"Atrichoblast",9,15,0.494753342922491,"Fail","solanum_lycopersicum","Root"
"Cortex",9,16,1,"Fail","solanum_lycopersicum","Root"
"Endodermis",9,18,0.380086912043933,"Fail","solanum_lycopersicum","Root"
"Exodermis",9,19,0.975359815730189,"Fail","solanum_lycopersicum","Root"
"MZ",9,0,1,"Fail","solanum_lycopersicum","Root"
"Pericycle",9,9,1,"Fail","solanum_lycopersicum","Root"
"Phloem_Procamb",9,18,0.975359815730189,"Fail","solanum_lycopersicum","Root"
"RC_Col_QC",9,6,1,"Fail","solanum_lycopersicum","Root"
"Trichoblast",9,12,1,"Fail","solanum_lycopersicum","Root"
"Xylem",9,13,1,"Fail","solanum_lycopersicum","Root"
"Atrichoblast",10,14,1,"Fail","solanum_lycopersicum","Root"
"Cortex",10,21,1,"Fail","solanum_lycopersicum","Root"
"Endodermis",10,12,1,"Fail","solanum_lycopersicum","Root"
"Exodermis",10,24,1,"Fail","solanum_lycopersicum","Root"
"MZ",10,1,1,"Fail","solanum_lycopersicum","Root"
"Pericycle",10,8,1,"Fail","solanum_lycopersicum","Root"
"Phloem_Procamb",10,20,1,"Fail","solanum_lycopersicum","Root"
"RC_Col_QC",10,9,1,"Fail","solanum_lycopersicum","Root"
"Trichoblast",10,13,1,"Fail","solanum_lycopersicum","Root"
"Xylem",10,51,1.86435472108624e-11,"Reject","solanum_lycopersicum","Root"
"Atrichoblast",11,30,5.97691093381196e-06,"Reject","solanum_lycopersicum","Root"
"Cortex",11,12,1,"Fail","solanum_lycopersicum","Root"
"Endodermis",11,12,1,"Fail","solanum_lycopersicum","Root"
"Exodermis",11,15,1,"Fail","solanum_lycopersicum","Root"
"MZ",11,2,1,"Fail","solanum_lycopersicum","Root"
"Pericycle",11,8,1,"Fail","solanum_lycopersicum","Root"
"Phloem_Procamb",11,18,1,"Fail","solanum_lycopersicum","Root"
"RC_Col_QC",11,8,1,"Fail","solanum_lycopersicum","Root"
"Trichoblast",11,17,0.441532334029417,"Fail","solanum_lycopersicum","Root"
"Xylem",11,14,1,"Fail","solanum_lycopersicum","Root"
"Atrichoblast",12,10,1,"Fail","solanum_lycopersicum","Root"
"Cortex",12,44,0.000106226097278713,"Reject","solanum_lycopersicum","Root"
"Endodermis",12,16,1,"Fail","solanum_lycopersicum","Root"
"Exodermis",12,40,0.00833208068692055,"Reject","solanum_lycopersicum","Root"
"MZ",12,1,1,"Fail","solanum_lycopersicum","Root"
"Pericycle",12,11,1,"Fail","solanum_lycopersicum","Root"
"Phloem_Procamb",12,21,1,"Fail","solanum_lycopersicum","Root"
"RC_Col_QC",12,8,1,"Fail","solanum_lycopersicum","Root"
"Trichoblast",12,19,0.975359815730189,"Fail","solanum_lycopersicum","Root"
"Xylem",12,18,1,"Fail","solanum_lycopersicum","Root"
"Atrichoblast",13,16,1,"Fail","solanum_lycopersicum","Root"
"Cortex",13,20,1,"Fail","solanum_lycopersicum","Root"
"Endodermis",13,33,0.00789512998864786,"Reject","solanum_lycopersicum","Root"
"Exodermis",13,32,0.449111436226572,"Fail","solanum_lycopersicum","Root"
"MZ",13,4,1,"Fail","solanum_lycopersicum","Root"
"Pericycle",13,13,1,"Fail","solanum_lycopersicum","Root"
"Phloem_Procamb",13,26,1,"Fail","solanum_lycopersicum","Root"
"RC_Col_QC",13,12,1,"Fail","solanum_lycopersicum","Root"
"Trichoblast",13,22,0.554409575853007,"Fail","solanum_lycopersicum","Root"
"Xylem",13,15,1,"Fail","solanum_lycopersicum","Root"
"Atrichoblast",14,9,1,"Fail","solanum_lycopersicum","Root"
"Cortex",14,12,1,"Fail","solanum_lycopersicum","Root"
"Endodermis",14,6,1,"Fail","solanum_lycopersicum","Root"
"Exodermis",14,6,1,"Fail","solanum_lycopersicum","Root"
"MZ",14,2,1,"Fail","solanum_lycopersicum","Root"
"Pericycle",14,5,1,"Fail","solanum_lycopersicum","Root"
"Phloem_Procamb",14,16,0.396831061161982,"Fail","solanum_lycopersicum","Root"
"RC_Col_QC",14,11,0.579895206524589,"Fail","solanum_lycopersicum","Root"
"Trichoblast",14,8,1,"Fail","solanum_lycopersicum","Root"
"Xylem",14,13,0.618371623997582,"Fail","solanum_lycopersicum","Root"
