"reference_cluster","query_cluster","num_common_OMG","FDR","test","species","tissue"
"Spongy mesophyll cell",9,2,1,"Fail","arabidopsis_thaliana","Leaf"
"Stomatal initial cell",9,9,0.735440837816166,"Fail","arabidopsis_thaliana","Leaf"
"Stress response",9,10,1,"Fail","arabidopsis_thaliana","Leaf"
"Tracheary element",9,1,1,"Fail","arabidopsis_thaliana","Leaf"
"Vascular tissue",9,13,0.888157342650257,"Fail","arabidopsis_thaliana","Leaf"
"Xylem",9,13,1,"Fail","arabidopsis_thaliana","Leaf"
"Young guard cell",9,8,1,"Fail","arabidopsis_thaliana","Leaf"
"Bundle sheath",10,4,1,"Fail","arabidopsis_thaliana","Leaf"
"Bundle sheath cell",10,8,1,"Fail","arabidopsis_thaliana","Leaf"
"Companion cell",10,7,1,"Fail","arabidopsis_thaliana","Leaf"
"G2/M phase",10,6,1,"Fail","arabidopsis_thaliana","Leaf"
"Guard mother cell",10,7,1,"Fail","arabidopsis_thaliana","Leaf"
"Hydathode",10,5,1,"Fail","arabidopsis_thaliana","Leaf"
"Hydathodes",10,5,1,"Fail","arabidopsis_thaliana","Leaf"
"Initials",10,14,1,"Fail","arabidopsis_thaliana","Leaf"
"Leaf abaxial pavement cell",10,0,1,"Fail","arabidopsis_thaliana","Leaf"
"Leaf adaxial pavement cell",10,7,1,"Fail","arabidopsis_thaliana","Leaf"
"Leaf epidermis",10,9,1,"Fail","arabidopsis_thaliana","Leaf"
"Leaf guard cell",10,8,1,"Fail","arabidopsis_thaliana","Leaf"
"Leaf lamina epidermis",10,7,1,"Fail","arabidopsis_thaliana","Leaf"
"Leaf pavement cell",10,8,1,"Fail","arabidopsis_thaliana","Leaf"
"Leaf preprocambium",10,5,1,"Fail","arabidopsis_thaliana","Leaf"
"Leaf vascular system",10,14,0.735440837816166,"Fail","arabidopsis_thaliana","Leaf"
"Meristematic cell",10,5,1,"Fail","arabidopsis_thaliana","Leaf"
"Mesophyll",10,2,1,"Fail","arabidopsis_thaliana","Leaf"
"Mesophyll cell",10,1,1,"Fail","arabidopsis_thaliana","Leaf"
"Myrosinase cell",10,14,0.735440837816166,"Fail","arabidopsis_thaliana","Leaf"
"Palisade mesophyll",10,0,1,"Fail","arabidopsis_thaliana","Leaf"
"Phloem",10,15,0.847421656911351,"Fail","arabidopsis_thaliana","Leaf"
"Phloem parenchyma",10,6,1,"Fail","arabidopsis_thaliana","Leaf"
"Phloem parenchyma cell",10,11,0.810707725663219,"Fail","arabidopsis_thaliana","Leaf"
"Proliferating cell",10,6,1,"Fail","arabidopsis_thaliana","Leaf"
"S phase",10,1,1,"Fail","arabidopsis_thaliana","Leaf"
"Sieve element",10,3,1,"Fail","arabidopsis_thaliana","Leaf"
"Spongy mesophyll",10,11,0.753728345835233,"Fail","arabidopsis_thaliana","Leaf"
"Spongy mesophyll cell",10,4,1,"Fail","arabidopsis_thaliana","Leaf"
"Stomatal initial cell",10,5,1,"Fail","arabidopsis_thaliana","Leaf"
"Stress response",10,11,1,"Fail","arabidopsis_thaliana","Leaf"
"Tracheary element",10,1,1,"Fail","arabidopsis_thaliana","Leaf"
"Vascular tissue",10,10,1,"Fail","arabidopsis_thaliana","Leaf"
"Xylem",10,20,0.410066957312648,"Fail","arabidopsis_thaliana","Leaf"
"Young guard cell",10,12,0.810707725663219,"Fail","arabidopsis_thaliana","Leaf"
"Bundle sheath",11,8,1,"Fail","arabidopsis_thaliana","Leaf"
"Bundle sheath cell",11,4,1,"Fail","arabidopsis_thaliana","Leaf"
"Companion cell",11,5,1,"Fail","arabidopsis_thaliana","Leaf"
"G2/M phase",11,5,1,"Fail","arabidopsis_thaliana","Leaf"
"Guard mother cell",11,8,1,"Fail","arabidopsis_thaliana","Leaf"
"Hydathode",11,12,0.490429096822886,"Fail","arabidopsis_thaliana","Leaf"
"Hydathodes",11,21,0.0500071799038821,"Fail","arabidopsis_thaliana","Leaf"
"Initials",11,6,1,"Fail","arabidopsis_thaliana","Leaf"
"Leaf abaxial pavement cell",11,0,1,"Fail","arabidopsis_thaliana","Leaf"
"Leaf adaxial pavement cell",11,6,1,"Fail","arabidopsis_thaliana","Leaf"
"Leaf epidermis",11,14,0.433217974475609,"Fail","arabidopsis_thaliana","Leaf"
"Leaf guard cell",11,7,1,"Fail","arabidopsis_thaliana","Leaf"
"Leaf lamina epidermis",11,11,0.847421656911351,"Fail","arabidopsis_thaliana","Leaf"
"Leaf pavement cell",11,12,0.936754622179306,"Fail","arabidopsis_thaliana","Leaf"
"Leaf preprocambium",11,9,0.731195755194017,"Fail","arabidopsis_thaliana","Leaf"
"Leaf vascular system",11,8,1,"Fail","arabidopsis_thaliana","Leaf"
"Meristematic cell",11,6,1,"Fail","arabidopsis_thaliana","Leaf"
"Mesophyll",11,4,1,"Fail","arabidopsis_thaliana","Leaf"
"Mesophyll cell",11,4,1,"Fail","arabidopsis_thaliana","Leaf"
"Myrosinase cell",11,10,1,"Fail","arabidopsis_thaliana","Leaf"
"Palisade mesophyll",11,0,1,"Fail","arabidopsis_thaliana","Leaf"
"Phloem",11,13,1,"Fail","arabidopsis_thaliana","Leaf"
"Phloem parenchyma",11,7,1,"Fail","arabidopsis_thaliana","Leaf"
"Phloem parenchyma cell",11,5,1,"Fail","arabidopsis_thaliana","Leaf"
"Proliferating cell",11,7,1,"Fail","arabidopsis_thaliana","Leaf"
"S phase",11,2,1,"Fail","arabidopsis_thaliana","Leaf"
"Sieve element",11,2,1,"Fail","arabidopsis_thaliana","Leaf"
"Spongy mesophyll",11,13,0.528546761242313,"Fail","arabidopsis_thaliana","Leaf"
"Spongy mesophyll cell",11,7,1,"Fail","arabidopsis_thaliana","Leaf"
"Stomatal initial cell",11,8,1,"Fail","arabidopsis_thaliana","Leaf"
"Stress response",11,7,1,"Fail","arabidopsis_thaliana","Leaf"
"Tracheary element",11,1,1,"Fail","arabidopsis_thaliana","Leaf"
"Vascular tissue",11,9,1,"Fail","arabidopsis_thaliana","Leaf"
"Xylem",11,10,1,"Fail","arabidopsis_thaliana","Leaf"
"Young guard cell",11,11,1,"Fail","arabidopsis_thaliana","Leaf"
"Bundle sheath",12,11,1,"Fail","arabidopsis_thaliana","Leaf"
"Bundle sheath cell",12,10,1,"Fail","arabidopsis_thaliana","Leaf"
"Companion cell",12,2,1,"Fail","arabidopsis_thaliana","Leaf"
"G2/M phase",12,8,1,"Fail","arabidopsis_thaliana","Leaf"
"Guard mother cell",12,9,1,"Fail","arabidopsis_thaliana","Leaf"
"Hydathode",12,12,0.731195755194017,"Fail","arabidopsis_thaliana","Leaf"
"Hydathodes",12,14,1,"Fail","arabidopsis_thaliana","Leaf"
"Initials",12,7,1,"Fail","arabidopsis_thaliana","Leaf"
"Leaf abaxial pavement cell",12,2,0.806340474141026,"Fail","arabidopsis_thaliana","Leaf"
"Leaf adaxial pavement cell",12,12,0.847421656911351,"Fail","arabidopsis_thaliana","Leaf"
"Leaf epidermis",12,11,1,"Fail","arabidopsis_thaliana","Leaf"
"Leaf guard cell",12,10,1,"Fail","arabidopsis_thaliana","Leaf"
"Leaf lamina epidermis",12,11,1,"Fail","arabidopsis_thaliana","Leaf"
"Leaf pavement cell",12,17,0.471000453406627,"Fail","arabidopsis_thaliana","Leaf"
"Leaf preprocambium",12,4,1,"Fail","arabidopsis_thaliana","Leaf"
"Leaf vascular system",12,10,1,"Fail","arabidopsis_thaliana","Leaf"
"Meristematic cell",12,7,1,"Fail","arabidopsis_thaliana","Leaf"
"Mesophyll",12,4,1,"Fail","arabidopsis_thaliana","Leaf"
"Mesophyll cell",12,4,1,"Fail","arabidopsis_thaliana","Leaf"
"Myrosinase cell",12,15,0.847421656911351,"Fail","arabidopsis_thaliana","Leaf"
"Palisade mesophyll",12,3,1,"Fail","arabidopsis_thaliana","Leaf"
"Phloem",12,9,1,"Fail","arabidopsis_thaliana","Leaf"
"Phloem parenchyma",12,5,1,"Fail","arabidopsis_thaliana","Leaf"
"Phloem parenchyma cell",12,9,1,"Fail","arabidopsis_thaliana","Leaf"
"Proliferating cell",12,7,1,"Fail","arabidopsis_thaliana","Leaf"
"S phase",12,2,1,"Fail","arabidopsis_thaliana","Leaf"
"Sieve element",12,3,1,"Fail","arabidopsis_thaliana","Leaf"
"Spongy mesophyll",12,9,1,"Fail","arabidopsis_thaliana","Leaf"
"Spongy mesophyll cell",12,5,1,"Fail","arabidopsis_thaliana","Leaf"
"Stomatal initial cell",12,8,1,"Fail","arabidopsis_thaliana","Leaf"
"Stress response",12,11,1,"Fail","arabidopsis_thaliana","Leaf"
"Tracheary element",12,0,1,"Fail","arabidopsis_thaliana","Leaf"
"Vascular tissue",12,10,1,"Fail","arabidopsis_thaliana","Leaf"
"Xylem",12,19,0.847421656911351,"Fail","arabidopsis_thaliana","Leaf"
"Young guard cell",12,17,0.3637528972273,"Fail","arabidopsis_thaliana","Leaf"
"Bundle sheath",13,12,1,"Fail","arabidopsis_thaliana","Leaf"
"Bundle sheath cell",13,15,0.735440837816166,"Fail","arabidopsis_thaliana","Leaf"
"Companion cell",13,10,1,"Fail","arabidopsis_thaliana","Leaf"
"G2/M phase",13,7,1,"Fail","arabidopsis_thaliana","Leaf"
"Guard mother cell",13,11,1,"Fail","arabidopsis_thaliana","Leaf"
"Hydathode",13,8,1,"Fail","arabidopsis_thaliana","Leaf"
"Hydathodes",13,19,0.76611196504813,"Fail","arabidopsis_thaliana","Leaf"
"Initials",13,15,1,"Fail","arabidopsis_thaliana","Leaf"
"Leaf abaxial pavement cell",13,1,1,"Fail","arabidopsis_thaliana","Leaf"
"Leaf adaxial pavement cell",13,16,0.69142325339157,"Fail","arabidopsis_thaliana","Leaf"
"Leaf epidermis",13,6,1,"Fail","arabidopsis_thaliana","Leaf"
"Leaf guard cell",13,12,1,"Fail","arabidopsis_thaliana","Leaf"
"Leaf lamina epidermis",13,8,1,"Fail","arabidopsis_thaliana","Leaf"
"Leaf pavement cell",13,15,1,"Fail","arabidopsis_thaliana","Leaf"
"Leaf preprocambium",13,7,1,"Fail","arabidopsis_thaliana","Leaf"
"Leaf vascular system",13,13,1,"Fail","arabidopsis_thaliana","Leaf"
"Meristematic cell",13,7,1,"Fail","arabidopsis_thaliana","Leaf"
"Mesophyll",13,9,0.735440837816166,"Fail","arabidopsis_thaliana","Leaf"
"Mesophyll cell",13,7,0.847421656911351,"Fail","arabidopsis_thaliana","Leaf"
"Myrosinase cell",13,15,1,"Fail","arabidopsis_thaliana","Leaf"
"Palisade mesophyll",13,5,0.731195755194017,"Fail","arabidopsis_thaliana","Leaf"
"Phloem",13,18,1,"Fail","arabidopsis_thaliana","Leaf"
"Phloem parenchyma",13,7,1,"Fail","arabidopsis_thaliana","Leaf"
"Phloem parenchyma cell",13,9,1,"Fail","arabidopsis_thaliana","Leaf"
"Proliferating cell",13,5,1,"Fail","arabidopsis_thaliana","Leaf"
"S phase",13,1,1,"Fail","arabidopsis_thaliana","Leaf"
"Sieve element",13,4,1,"Fail","arabidopsis_thaliana","Leaf"
"Spongy mesophyll",13,11,1,"Fail","arabidopsis_thaliana","Leaf"
"Spongy mesophyll cell",13,4,1,"Fail","arabidopsis_thaliana","Leaf"
"Stomatal initial cell",13,11,1,"Fail","arabidopsis_thaliana","Leaf"
"Stress response",13,16,1,"Fail","arabidopsis_thaliana","Leaf"
"Tracheary element",13,2,1,"Fail","arabidopsis_thaliana","Leaf"
"Vascular tissue",13,21,0.731195755194017,"Fail","arabidopsis_thaliana","Leaf"
"Xylem",13,20,1,"Fail","arabidopsis_thaliana","Leaf"
"Young guard cell",13,11,1,"Fail","arabidopsis_thaliana","Leaf"
"Bundle sheath",14,3,1,"Fail","arabidopsis_thaliana","Leaf"
"Bundle sheath cell",14,6,1,"Fail","arabidopsis_thaliana","Leaf"
"Companion cell",14,12,0.0887689896209694,"Fail","arabidopsis_thaliana","Leaf"
"G2/M phase",14,4,1,"Fail","arabidopsis_thaliana","Leaf"
"Guard mother cell",14,5,1,"Fail","arabidopsis_thaliana","Leaf"
"Hydathode",14,0,1,"Fail","arabidopsis_thaliana","Leaf"
"Hydathodes",14,7,1,"Fail","arabidopsis_thaliana","Leaf"
"Initials",14,6,1,"Fail","arabidopsis_thaliana","Leaf"
"Leaf abaxial pavement cell",14,0,1,"Fail","arabidopsis_thaliana","Leaf"
"Leaf adaxial pavement cell",14,5,1,"Fail","arabidopsis_thaliana","Leaf"
"Leaf epidermis",14,4,1,"Fail","arabidopsis_thaliana","Leaf"
"Leaf guard cell",14,11,0.317602818756096,"Fail","arabidopsis_thaliana","Leaf"
"Leaf lamina epidermis",14,7,1,"Fail","arabidopsis_thaliana","Leaf"
"Leaf pavement cell",14,3,1,"Fail","arabidopsis_thaliana","Leaf"
"Leaf preprocambium",14,4,1,"Fail","arabidopsis_thaliana","Leaf"
"Leaf vascular system",14,7,1,"Fail","arabidopsis_thaliana","Leaf"
"Meristematic cell",14,4,1,"Fail","arabidopsis_thaliana","Leaf"
"Mesophyll",14,6,0.731195755194017,"Fail","arabidopsis_thaliana","Leaf"
"Mesophyll cell",14,0,1,"Fail","arabidopsis_thaliana","Leaf"
"Myrosinase cell",14,6,1,"Fail","arabidopsis_thaliana","Leaf"
"Palisade mesophyll",14,0,1,"Fail","arabidopsis_thaliana","Leaf"
"Phloem",14,11,1,"Fail","arabidopsis_thaliana","Leaf"
"Phloem parenchyma",14,6,1,"Fail","arabidopsis_thaliana","Leaf"
"Phloem parenchyma cell",14,11,0.490429096822886,"Fail","arabidopsis_thaliana","Leaf"
"Proliferating cell",14,5,1,"Fail","arabidopsis_thaliana","Leaf"
"S phase",14,0,1,"Fail","arabidopsis_thaliana","Leaf"
"Sieve element",14,20,9.15945569906161e-10,"Reject","arabidopsis_thaliana","Leaf"
"Spongy mesophyll",14,1,1,"Fail","arabidopsis_thaliana","Leaf"
"Spongy mesophyll cell",14,4,1,"Fail","arabidopsis_thaliana","Leaf"
"Stomatal initial cell",14,1,1,"Fail","arabidopsis_thaliana","Leaf"
"Stress response",14,9,1,"Fail","arabidopsis_thaliana","Leaf"
"Tracheary element",14,2,1,"Fail","arabidopsis_thaliana","Leaf"
"Vascular tissue",14,13,0.731195755194017,"Fail","arabidopsis_thaliana","Leaf"
"Xylem",14,8,1,"Fail","arabidopsis_thaliana","Leaf"
"Young guard cell",14,8,1,"Fail","arabidopsis_thaliana","Leaf"
