"reference_cluster","query_cluster","num_common_OMG","FDR","test","species","tissue"
"Rudimentary glume",5,1,1,"Fail","oryza_sativa","Inflorescence"
"Spikelet",5,2,1,"Fail","oryza_sativa","Inflorescence"
"Spikelet floret",5,2,1,"Fail","oryza_sativa","Inflorescence"
"Spikelet identity cell",5,9,0.482221767346381,"Fail","oryza_sativa","Inflorescence"
"Spikelet meristem",5,1,1,"Fail","oryza_sativa","Inflorescence"
"Spikelet supporting cell",5,1,1,"Fail","oryza_sativa","Inflorescence"
"Sterile lemma",5,1,1,"Fail","oryza_sativa","Inflorescence"
"Branch meristem",6,2,1,"Fail","oryza_sativa","Inflorescence"
"Cryptic bract",6,1,1,"Fail","oryza_sativa","Inflorescence"
"Floret meristem",6,2,1,"Fail","oryza_sativa","Inflorescence"
"Inflorescence axis",6,3,1,"Fail","oryza_sativa","Inflorescence"
"Inflorescence meristem",6,1,1,"Fail","oryza_sativa","Inflorescence"
"Lodicule",6,0,1,"Fail","oryza_sativa","Inflorescence"
"Rudimentary glume",6,0,1,"Fail","oryza_sativa","Inflorescence"
"Spikelet",6,4,0.96903881943676,"Fail","oryza_sativa","Inflorescence"
"Spikelet floret",6,4,1,"Fail","oryza_sativa","Inflorescence"
"Spikelet identity cell",6,12,0.131792648214026,"Fail","oryza_sativa","Inflorescence"
"Spikelet meristem",6,3,1,"Fail","oryza_sativa","Inflorescence"
"Spikelet supporting cell",6,2,1,"Fail","oryza_sativa","Inflorescence"
"Sterile lemma",6,2,1,"Fail","oryza_sativa","Inflorescence"
"Branch meristem",7,1,1,"Fail","oryza_sativa","Inflorescence"
"Cryptic bract",7,3,1,"Fail","oryza_sativa","Inflorescence"
"Floret meristem",7,10,0.606631103490935,"Fail","oryza_sativa","Inflorescence"
"Inflorescence axis",7,7,0.911832209303852,"Fail","oryza_sativa","Inflorescence"
"Inflorescence meristem",7,3,1,"Fail","oryza_sativa","Inflorescence"
"Lodicule",7,1,1,"Fail","oryza_sativa","Inflorescence"
"Rudimentary glume",7,0,1,"Fail","oryza_sativa","Inflorescence"
"Spikelet",7,1,1,"Fail","oryza_sativa","Inflorescence"
"Spikelet floret",7,3,1,"Fail","oryza_sativa","Inflorescence"
"Spikelet identity cell",7,22,0.00377863904152981,"Reject","oryza_sativa","Inflorescence"
"Spikelet meristem",7,3,1,"Fail","oryza_sativa","Inflorescence"
"Spikelet supporting cell",7,8,0.208746263039893,"Fail","oryza_sativa","Inflorescence"
"Sterile lemma",7,1,1,"Fail","oryza_sativa","Inflorescence"
"Branch meristem",8,3,1,"Fail","oryza_sativa","Inflorescence"
"Cryptic bract",8,6,1,"Fail","oryza_sativa","Inflorescence"
"Floret meristem",8,0,1,"Fail","oryza_sativa","Inflorescence"
"Inflorescence axis",8,1,1,"Fail","oryza_sativa","Inflorescence"
"Inflorescence meristem",8,0,1,"Fail","oryza_sativa","Inflorescence"
"Lodicule",8,0,1,"Fail","oryza_sativa","Inflorescence"
"Rudimentary glume",8,5,0.472392323253168,"Fail","oryza_sativa","Inflorescence"
"Spikelet",8,10,0.911832209303852,"Fail","oryza_sativa","Inflorescence"
"Spikelet floret",8,13,0.911832209303852,"Fail","oryza_sativa","Inflorescence"
"Spikelet identity cell",8,0,1,"Fail","oryza_sativa","Inflorescence"
"Spikelet meristem",8,10,0.911832209303852,"Fail","oryza_sativa","Inflorescence"
"Spikelet supporting cell",8,0,1,"Fail","oryza_sativa","Inflorescence"
"Sterile lemma",8,49,6.30561000554789e-12,"Reject","oryza_sativa","Inflorescence"
"Branch meristem",9,0,1,"Fail","oryza_sativa","Inflorescence"
"Cryptic bract",9,3,0.911832209303852,"Fail","oryza_sativa","Inflorescence"
"Floret meristem",9,5,0.606631103490935,"Fail","oryza_sativa","Inflorescence"
"Inflorescence axis",9,3,0.96903881943676,"Fail","oryza_sativa","Inflorescence"
"Inflorescence meristem",9,1,1,"Fail","oryza_sativa","Inflorescence"
"Lodicule",9,1,0.911832209303852,"Fail","oryza_sativa","Inflorescence"
"Rudimentary glume",9,0,1,"Fail","oryza_sativa","Inflorescence"
"Spikelet",9,0,1,"Fail","oryza_sativa","Inflorescence"
"Spikelet floret",9,1,1,"Fail","oryza_sativa","Inflorescence"
"Spikelet identity cell",9,7,0.601160483734427,"Fail","oryza_sativa","Inflorescence"
"Spikelet meristem",9,1,1,"Fail","oryza_sativa","Inflorescence"
"Spikelet supporting cell",9,2,1,"Fail","oryza_sativa","Inflorescence"
"Sterile lemma",9,0,1,"Fail","oryza_sativa","Inflorescence"
"Branch meristem",10,1,1,"Fail","oryza_sativa","Inflorescence"
"Cryptic bract",10,2,1,"Fail","oryza_sativa","Inflorescence"
"Floret meristem",10,4,0.96903881943676,"Fail","oryza_sativa","Inflorescence"
"Inflorescence axis",10,1,1,"Fail","oryza_sativa","Inflorescence"
"Inflorescence meristem",10,1,1,"Fail","oryza_sativa","Inflorescence"
"Lodicule",10,1,0.911832209303852,"Fail","oryza_sativa","Inflorescence"
"Rudimentary glume",10,0,1,"Fail","oryza_sativa","Inflorescence"
"Spikelet",10,1,1,"Fail","oryza_sativa","Inflorescence"
"Spikelet floret",10,2,1,"Fail","oryza_sativa","Inflorescence"
"Spikelet identity cell",10,6,0.930497690321637,"Fail","oryza_sativa","Inflorescence"
"Spikelet meristem",10,3,1,"Fail","oryza_sativa","Inflorescence"
"Spikelet supporting cell",10,4,0.500903733165333,"Fail","oryza_sativa","Inflorescence"
"Sterile lemma",10,1,1,"Fail","oryza_sativa","Inflorescence"
"Branch meristem",11,1,1,"Fail","oryza_sativa","Inflorescence"
"Cryptic bract",11,6,0.606631103490935,"Fail","oryza_sativa","Inflorescence"
"Floret meristem",11,8,0.606631103490935,"Fail","oryza_sativa","Inflorescence"
"Inflorescence axis",11,3,1,"Fail","oryza_sativa","Inflorescence"
