"reference_cluster","query_cluster","num_common_OMG","FDR","test","species","tissue"
"Epidermal meristematic cell",8,12,1,"Fail","oryza_sativa","Root"
"Exodermis",8,4,1,"Fail","oryza_sativa","Root"
"Meristematic cell",8,51,1.13109498123801e-17,"Reject","oryza_sativa","Root"
"Metaxylem",8,0,1,"Fail","oryza_sativa","Root"
"Non-hair root epidermal cell",8,0,1,"Fail","oryza_sativa","Root"
"Pericycle",8,16,0.901373465714717,"Fail","oryza_sativa","Root"
"Pericycle cell",8,12,1,"Fail","oryza_sativa","Root"
"Phloem",8,4,1,"Fail","oryza_sativa","Root"
"Protoxylem",8,4,1,"Fail","oryza_sativa","Root"
"Root cap",8,1,1,"Fail","oryza_sativa","Root"
"Root cap junction",8,0,1,"Fail","oryza_sativa","Root"
"Root cortex",8,57,1.50726871677829e-16,"Reject","oryza_sativa","Root"
"Root endodermis",8,39,2.70519823541366e-14,"Reject","oryza_sativa","Root"
"Root epidermis",8,4,1,"Fail","oryza_sativa","Root"
"Root exodermis",8,2,1,"Fail","oryza_sativa","Root"
"Root hair",8,6,1,"Fail","oryza_sativa","Root"
"Root hair cell",8,6,1,"Fail","oryza_sativa","Root"
"Root meristem",8,55,9.85851024310376e-20,"Reject","oryza_sativa","Root"
"Root procambium",8,0,1,"Fail","oryza_sativa","Root"
"Root stele",8,0,1,"Fail","oryza_sativa","Root"
"Sclerenchyma",8,5,1,"Fail","oryza_sativa","Root"
"Xylem",8,3,1,"Fail","oryza_sativa","Root"
"Epidermal meristematic cell",9,6,1,"Fail","oryza_sativa","Root"
"Exodermis",9,14,0.279979215324688,"Fail","oryza_sativa","Root"
"Meristematic cell",9,0,1,"Fail","oryza_sativa","Root"
"Metaxylem",9,3,1,"Fail","oryza_sativa","Root"
"Non-hair root epidermal cell",9,4,1,"Fail","oryza_sativa","Root"
"Pericycle",9,5,1,"Fail","oryza_sativa","Root"
"Pericycle cell",9,3,1,"Fail","oryza_sativa","Root"
"Phloem",9,5,1,"Fail","oryza_sativa","Root"
"Protoxylem",9,11,0.515129595734838,"Fail","oryza_sativa","Root"
"Root cap",9,8,0.863407918199678,"Fail","oryza_sativa","Root"
"Root cap junction",9,7,0.868182434712713,"Fail","oryza_sativa","Root"
"Root cortex",9,3,1,"Fail","oryza_sativa","Root"
"Root endodermis",9,0,1,"Fail","oryza_sativa","Root"
"Root epidermis",9,7,1,"Fail","oryza_sativa","Root"
"Root exodermis",9,13,0.211574647103297,"Fail","oryza_sativa","Root"
"Root hair",9,10,0.388457179367996,"Fail","oryza_sativa","Root"
"Root hair cell",9,6,0.809023801987176,"Fail","oryza_sativa","Root"
"Root meristem",9,0,1,"Fail","oryza_sativa","Root"
"Root procambium",9,2,1,"Fail","oryza_sativa","Root"
"Root stele",9,4,0.863791169214438,"Fail","oryza_sativa","Root"
"Sclerenchyma",9,6,1,"Fail","oryza_sativa","Root"
"Xylem",9,8,1,"Fail","oryza_sativa","Root"
