"reference_cluster","query_cluster","num_common_OMG","FDR","test","species","tissue"
"Root hair",4,6,1,"Fail","zea_mays","Root"
"Root pith",4,3,1,"Fail","zea_mays","Root"
"Root stele",4,7,1,"Fail","zea_mays","Root"
"Stem cell niche",4,6,1,"Fail","zea_mays","Root"
"Xylem",4,3,1,"Fail","zea_mays","Root"
"Companion cell",5,7,1,"Fail","zea_mays","Root"
"Early stele",5,0,1,"Fail","zea_mays","Root"
"Mature endodermis",5,5,1,"Fail","zea_mays","Root"
"Mature stele",5,1,1,"Fail","zea_mays","Root"
"Meristematic cell",5,8,0.647317980626,"Fail","zea_mays","Root"
"Pericycle",5,1,1,"Fail","zea_mays","Root"
"Pericycle cell",5,6,0.647317980626,"Fail","zea_mays","Root"
"Phloem",5,8,0.566587736187386,"Fail","zea_mays","Root"
"Protophloem",5,7,1,"Fail","zea_mays","Root"
"Root cap",5,7,1,"Fail","zea_mays","Root"
"Root cortex",5,2,1,"Fail","zea_mays","Root"
"Root endodermis",5,1,1,"Fail","zea_mays","Root"
"Root epidermis",5,7,0.453545815271402,"Fail","zea_mays","Root"
"Root exodermis",5,20,0.049398659965423,"Reject","zea_mays","Root"
"Root hair",5,7,0.780757089622588,"Fail","zea_mays","Root"
"Root pith",5,5,0.993141104557576,"Fail","zea_mays","Root"
"Root stele",5,5,1,"Fail","zea_mays","Root"
"Stem cell niche",5,3,1,"Fail","zea_mays","Root"
"Xylem",5,1,1,"Fail","zea_mays","Root"
"Companion cell",6,12,1,"Fail","zea_mays","Root"
"Early stele",6,7,1,"Fail","zea_mays","Root"
"Mature endodermis",6,5,1,"Fail","zea_mays","Root"
"Mature stele",6,5,1,"Fail","zea_mays","Root"
"Meristematic cell",6,6,1,"Fail","zea_mays","Root"
"Pericycle",6,5,1,"Fail","zea_mays","Root"
"Pericycle cell",6,9,0.748220573345738,"Fail","zea_mays","Root"
"Phloem",6,11,0.862358259813173,"Fail","zea_mays","Root"
"Protophloem",6,13,1,"Fail","zea_mays","Root"
"Root cap",6,13,1,"Fail","zea_mays","Root"
"Root cortex",6,6,1,"Fail","zea_mays","Root"
"Root endodermis",6,2,1,"Fail","zea_mays","Root"
"Root epidermis",6,11,0.441057561251995,"Fail","zea_mays","Root"
"Root exodermis",6,32,0.0335106777172214,"Reject","zea_mays","Root"
"Root hair",6,14,0.453545815271402,"Fail","zea_mays","Root"
"Root pith",6,10,0.647317980626,"Fail","zea_mays","Root"
"Root stele",6,8,1,"Fail","zea_mays","Root"
"Stem cell niche",6,9,1,"Fail","zea_mays","Root"
